genes	Symbol	Entrezid	Genename	logFC.a11_CONCvsDNT.DJ	logFC.a12_CONCvsDNT.J	logFC.a13_CONCvsDNT.D	logFC.a14_CONCvsDNT.C	logCPM	F	PValue	FDR
ENSMUSG00000089736	Tgfbr3l	100044509	transforming growth factor, beta receptor III-like	0.0938593933231744	0.20118803857019	-0.130001921984447	0.139186930580047	3.49601073521952	1.27188212091941	0.298069623477897	0.622899026437919
ENSMUSG00000019804	Snx3	54198	sorting nexin 3	-0.155907087781487	-0.0637306969137042	0.0387091121238844	-0.0453129518201186	6.35225477400174	1.2717999934633	0.298101049660724	0.622899026437919
ENSMUSG00000050890	Pdik1l	230809	PDLIM1 interacting kinase 1 like	-0.0424111941664785	-0.0441403028948979	0.0105993577708103	-0.129219688871636	5.16200056928421	1.27151514518374	0.298210070505937	0.623029364521175
ENSMUSG00000091402	Rd3l	217874	retinal degeneration 3-like	-0.129793635812747	-0.0750415167906984	0.14038976546311	0.0297202766496859	5.27589331058409	1.27140754296829	0.298251262826963	0.623029364521175
ENSMUSG00000031818	Cox4i1	12857	cytochrome c oxidase subunit 4I1	-0.273910485943769	-0.150565831042462	0.0317900763534592	0.0609154923317938	7.49412295549676	1.27824352503232	0.298334448439552	0.623111378910996
ENSMUSG00000004568	Arhgef18	102098	rho/rac guanine nucleotide exchange factor (GEF) 18	0.0371563478004952	0.052883862468288	0.0678465261494509	-0.0498833918667827	5.78862799750794	1.2710261938699	0.298397292543893	0.62315088944909
ENSMUSG00000097746	Gm6225	633947	predicted gene 6225	0.00883302685384185	0.483963344566158	-0.250445204315249	0.419751707156311	-0.126784412350072	1.27023702440927	0.298699694310479	0.623690589268246
ENSMUSG00000025239	Limd1	29806	LIM domains containing 1	-0.00327071442046555	-0.0321175962810608	0.108641448309296	0.142299951703252	4.14270499594403	1.27006128458481	0.298767073812645	0.623739471538806
ENSMUSG00000056014	A430033K04Rik	243308	RIKEN cDNA A430033K04 gene	0.0222390445494864	0.0913239808552217	-0.0987978052392259	-0.0507295504468102	5.13418117619871	1.26970071481544	0.298905361107616	0.623832097780494
ENSMUSG00000059493	Nhs	195727	NHS actin remodeling regulator	0.156764781098139	-0.00467366693743659	-0.121431922618429	-0.151478985555874	4.51836168829392	1.26979712658237	0.298939891850561	0.623832097780494
ENSMUSG00000035401	Emsy	233545	EMSY, BRCA2-interacting transcriptional repressor	0.0875514145721872	0.0469583944523534	-0.1044582909815	-0.0436460580700881	6.04538710333016	1.26951217256345	0.298977694733069	0.623832097780494
ENSMUSG00000019055	Plod1	18822	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1	0.126120225592571	0.0647072897778593	0.0950697727392814	0.0104256567658874	4.4120662739402	1.2694870296104	0.298987341943436	0.623832097780494
ENSMUSG00000040659	Efhd2	27984	EF hand domain containing 2	-0.165300640474748	0.0183054474620327	0.0283846576324614	0.134407438828445	5.17283898245316	1.26864076389293	0.299312213804552	0.624418097798731
ENSMUSG00000008301	Phax	56698	phosphorylated adaptor for RNA export	-0.0710877976642457	-0.0338768884766526	0.137463961883292	0.0163314032730485	5.88582738475193	1.26852432105584	0.299356939899575	0.624419577917272
ENSMUSG00000021149	Gtpbp4	69237	GTP binding protein 4	-0.0696977136003076	-0.0221397893312873	0.122704235142427	1.84992953469075e-06	5.39876803844325	1.26733831795483	0.299812832512009	0.625205582431239
ENSMUSG00000021411	Pxdc1	66895	PX domain containing 1	-0.245248365312681	-0.366953581660859	-0.434449861747631	0.025617518640505	0.182414812756819	1.26731472643855	0.299821907322693	0.625205582431239
ENSMUSG00000023030	Slc11a2	18174	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	-0.0794319234777985	-0.0695221972431616	-0.0300958982126424	0.0302542055541976	5.63575972557396	1.26705656166806	0.299921230301293	0.625320777932708
ENSMUSG00000040165	Cd209c	170776	CD209c antigen	0.19714516783974	0.0995928093384196	-0.368084667252477	0.183685193095319	3.36058745643437	1.27128496512001	0.300218939190452	0.62584950350562
ENSMUSG00000026413	Pkp1	18772	plakophilin 1	0.142313861135923	0.028122008271161	0.0854865443056156	-0.131910206806315	3.29178031135761	1.26569676620943	0.300444872005052	0.626053619563754
ENSMUSG00000039934	Gsap	212167	gamma-secretase activating protein	0.153804091321052	0.0737550809898662	0.0310442488622247	0.190412341622593	2.85345461213579	1.26567681558013	0.300452560917501	0.626053619563754
ENSMUSG00000070427	Il18bp	16068	interleukin 18 binding protein	0.267803573627413	0.0369149817576969	-0.106227128368563	0.396760182078279	1.77471686033366	1.26565868505878	0.300459548520213	0.626053619563754
ENSMUSG00000086607	4930511M06Rik	75084	RIKEN cDNA 4930511M06 gene	0.198523723738652	0.17260642366887	-0.385123099276601	0.0103700631894889	3.85815169704355	1.27202951436933	0.300576614146858	0.626053619563754
ENSMUSG00000017897	Eya2	14049	EYA transcriptional coactivator and phosphatase 2	-0.288655341604091	-0.141391624594243	0.046150275994906	-0.137946363312968	1.68188455615493	1.26535402008471	0.300576990070311	0.626053619563754
ENSMUSG00000025154	Arhgap19	71085	Rho GTPase activating protein 19	0.248570786196937	0.0721775441853168	-0.150001924280548	0.0161682248446261	3.13768157696471	1.26522461005621	0.30062688731237	0.626053619563754
ENSMUSG00000057092	Fxyd3	17178	FXYD domain-containing ion transport regulator 3	0.490907282213629	0.695079756921233	0.200897584372981	0.600677413280427	0.573878566053167	1.26975450449153	0.300667487918454	0.626053619563754
ENSMUSG00000049971	Glt1d1	319804	glycosyltransferase 1 domain containing 1	-0.151076133059239	-0.148559908681519	-0.12506084735659	-0.044329946373579	3.17489857664029	1.26511305105545	0.300669907661628	0.626053619563754
ENSMUSG00000027284	Cdan1	68968	congenital dyserythropoietic anemia, type I (human)	0.106076253177811	0.118795986891018	-0.057391656126321	-0.0589603261499671	6.52620529494944	1.26490570327207	0.300771899996865	0.626174078860512
ENSMUSG00000060657	Marf1	223989	meiosis arrest female 1	0.0315428000437501	-0.00918776572083939	-0.0876531817076005	-0.0622767051522125	7.36112070914279	1.26426843037204	0.30099579831356	0.626498489558844
ENSMUSG00000034427	Myo15b	217328	myosin XVB	0.331675846318917	0.311012759477091	-0.313157210072472	0.173503597388823	0.605373194911093	1.26421596719271	0.301016051376926	0.626498489558844
ENSMUSG00000040356	Skiv2l	108077	superkiller viralicidic activity 2-like (S. cerevisiae)	0.0844810828882249	0.0214908720892809	0.0457997424868447	0.05353913338542	6.01255054565516	1.26390390914832	0.301136544787088	0.626648904934066
ENSMUSG00000022103	Gfra2	14586	glial cell line derived neurotrophic factor family receptor alpha 2	0.132834973648417	-0.0234357563651599	0.00421782863020411	-0.185596246841128	5.16308654129321	1.26452742287209	0.301185277748019	0.626648904934066
ENSMUSG00000066232	Ipo7	233726	importin 7	0.0619926752782228	0.00554256145244598	0.0991451498155913	-0.0536736245790035	6.94556154748042	1.26357811475733	0.301262388675545	0.626648904934066
ENSMUSG00000031374	Zfp92	22754	zinc finger protein 92	0.12229941182571	0.0855481547073248	0.00207353805438264	0.539641854712227	1.06934324649873	1.26334689452848	0.301351730453998	0.626648904934066
ENSMUSG00000022682	Rrn3	106298	RRN3 RNA polymerase I transcription factor homolog (yeast)	-0.00208038710722906	-0.0626383845408594	0.0626588249529063	-0.0431772983034752	6.31476232485028	1.26318653056003	0.301413707966658	0.626648904934066
ENSMUSG00000091722	Siah3	380918	siah E3 ubiquitin protein ligase family member 3	0.158188654262681	0.158239979105644	0.0699942526057501	0.200363414809818	1.71561890627756	1.26310701811281	0.30144444223318	0.626648904934066
ENSMUSG00000090100	Ttbk2	140810	tau tubulin kinase 2	0.0867555763262747	0.0146084432500092	-0.159771926742784	-0.0978551471630115	7.49803800605245	1.26508471433728	0.301454000794137	0.626648904934066
ENSMUSG00000004070	Hmox2	15369	heme oxygenase 2	-0.160165671062579	-0.0749168612530317	0.00696932290150897	-0.0493954241291164	5.28031507580128	1.26295614079521	0.301502769238885	0.626648904934066
ENSMUSG00000038671	Arfrp1	76688	ADP-ribosylation factor related protein 1	0.0505977656216076	0.0667530215653291	0.0449363133409251	0.0546954683020184	5.56955356490269	1.26286614143397	0.301537566558018	0.626648904934066
ENSMUSG00000020515	Cnot8	69125	CCR4-NOT transcription complex, subunit 8	-0.0164232159236634	-0.0678792093548866	0.126857314475936	0.00927853357750066	5.30759649507141	1.26282448114181	0.301553675306829	0.626648904934066
ENSMUSG00000044894	Uqcrq	22272	ubiquinol-cytochrome c reductase, complex III subunit VII	-0.234913646241824	-0.112025858505149	0.117454631563652	0.18945945952933	5.98068652331982	1.27082358967791	0.301574233327567	0.626648904934066
ENSMUSG00000089998	Phtf1os	100125931	putative homeodomain transcription factor 1, opposite strand	0.0623448435745866	0.226344596524623	-0.230472897897677	0.364491160596763	1.56191690894894	1.2626003234101	0.301640363535111	0.626694522130797
ENSMUSG00000047735	Samd9l	209086	sterile alpha motif domain containing 9-like	0.177551352160759	-0.199466446598445	0.340851553451821	0.113226559016138	1.89967528778114	1.26240477995703	0.301716004195681	0.626759882196505
ENSMUSG00000034371	Tkfc	225913	triokinase, FMN cyclase	-0.0221131998550202	-0.0923403799388426	0.149946009968759	-0.073443313619819	3.71254913636981	1.26197477813622	0.301882398995482	0.626806461052767
ENSMUSG00000022193	Psmb5	19173	proteasome (prosome, macropain) subunit, beta type 5	-0.250258868066589	-0.131206917677118	0.00850934943101125	0.0657422100571369	5.76853085825479	1.26707311610354	0.301892900992576	0.626806461052767
ENSMUSG00000027300	Ubox5	140629	U box domain containing 5	0.254464555133332	-0.141846761883096	0.053939298042175	-0.00600264524058086	3.51206551166009	1.26190936768519	0.301907717686793	0.626806461052767
ENSMUSG00000028651	Ppie	56031	peptidylprolyl isomerase E (cyclophilin E)	-0.166766778375313	-0.054637758195694	0.100912987060592	0.186240770128762	4.48428257825846	1.26328559293093	0.30191516624655	0.626806461052767
ENSMUSG00000021478	Drd1	13488	dopamine receptor D1	0.0688653695200633	-0.0446064774431222	-0.0490947305144147	-0.131942105776796	5.4741875321031	1.26096474684855	0.30227356995998	0.627458715752455
ENSMUSG00000025766	D3Ertd751e	73852	DNA segment, Chr 3, ERATO Doi 751, expressed	-0.0387387542464926	-0.064654296492832	-0.0722931777439746	-0.137221268733132	4.82772423182976	1.26078549086209	0.302343041125876	0.627511101889053
ENSMUSG00000036299	BC031181	407819	cDNA sequence BC031181	-0.151145725083231	-0.0811508242315379	0.0187040872989198	-0.0353943797767505	6.18038802272427	1.26045526005444	0.30247106077764	0.62760161115045
ENSMUSG00000026307	Scly	50880	selenocysteine lyase	0.0278246366786892	0.0793321130204367	0.0115872997374609	0.130831457174292	4.23827775581819	1.26033662970208	0.302517061828237	0.62760161115045
ENSMUSG00000022184	Fbxo4	106052	F-box protein 4	0.149293972068353	0.0440624119178138	-0.0824632601580308	0.204357322168734	3.10256601953125	1.26033067145385	0.302519372412715	0.62760161115045
ENSMUSG00000020444	Guk1	14923	guanylate kinase 1	-0.208044559413527	-0.0804817248178091	0.094197083978114	0.107608534188663	6.96990897551924	1.26474100227959	0.302648368020743	0.627777416105025
ENSMUSG00000020672	Sntg2	268534	syntrophin, gamma 2	-0.0870351242138019	-0.121258530556597	-0.010025050834925	0.0448243532474395	5.04950357497779	1.25981718265188	0.302718561183813	0.627831214759294
ENSMUSG00000028565	Nfia	18027	nuclear factor I/A	0.1760317299242	0.111763765770459	-0.0740782046968737	-0.0294872857846471	5.58926786437741	1.26094543240102	0.302885227707963	0.62808505193176
ENSMUSG00000028295	Smim8	66291	small integral membrane protein 8	-0.247390242414142	-0.215483701634027	0.0178835257128684	0.164381233179973	3.31322732569161	1.26041587759803	0.302940475783216	0.628107803195076
ENSMUSG00000053477	Tcf4	21413	transcription factor 4	0.1579352154663	0.0666080856934519	-0.0305357348362236	0.0369836675290892	7.17004375052581	1.25902193293053	0.303027282362252	0.628128862775226
ENSMUSG00000039908	Slc26a11	268512	solute carrier family 26, member 11	0.18368860893585	0.12274098418757	-0.0412217401275321	0.0885438728890689	3.19740406089195	1.25899127640149	0.303039189118401	0.628128862775226
ENSMUSG00000002944	Cd36	12491	CD36 molecule	0.0419153828624206	0.0248863181312836	0.38860730953434	-0.166910765718248	1.72940923346019	1.25862533970704	0.303181348691692	0.628204358003629
ENSMUSG00000000276	Dgke	56077	diacylglycerol kinase, epsilon	0.0841485966437765	0.0205684593137142	-0.065266221568045	-0.110433344558479	8.64324812222799	1.25854279479398	0.30321342417177	0.628204358003629
ENSMUSG00000027342	Pcna	18538	proliferating cell nuclear antigen	-0.0804867531059896	-0.0733659966923283	0.110296019338412	0.0518692483321852	6.13398634487554	1.25840675117393	0.303266294981022	0.628204358003629
ENSMUSG00000030374	Strn4	97387	striatin, calmodulin binding protein 4	-0.053453890346438	-0.0298912026671408	-0.0603557080786473	-0.0794470870580662	6.69899212706397	1.25833430458049	0.303294453391427	0.628204358003629
ENSMUSG00000001029	Icam2	15896	intercellular adhesion molecule 2	0.058087312804823	-0.240241522463599	0.114448479778969	0.63239058243005	-0.439398094439473	1.25832767928404	0.30329702861743	0.628204358003629
ENSMUSG00000025260	Hsd17b10	15108	hydroxysteroid (17-beta) dehydrogenase 10	-0.158909603541108	-0.0944272348679969	0.16224601076665	0.0990404374130647	3.35507737984932	1.25783970988528	0.303486754635314	0.628505562227235
ENSMUSG00000027636	Sla2	77799	Src-like-adaptor 2	0.0687999652033792	0.0981885065896629	-0.682492232570444	-0.0506309991450586	0.546737524994599	1.257710139421	0.303537150564294	0.628518175143055
ENSMUSG00000079162	Trim43b	666747	tripartite motif-containing 43B	0.307626247427519	0.366999182707697	-0.459962922075406	-0.0159512562955478	0.351123783762961	1.25712682224275	0.303764123085627	0.628796057112714
ENSMUSG00000048485	Zbtb8b	215627	zinc finger and BTB domain containing 8b	0.0196417872140141	0.00843281785536487	-0.271385108539097	-0.141929078627573	2.31800806548669	1.25694127859213	0.303836351438388	0.628796057112714
ENSMUSG00000062012	Zfp13	22654	zinc finger protein 13	-0.183318388244863	-0.0412922175379084	-0.0233623725696671	-0.0128534314496806	4.14565028968344	1.25681835985895	0.303884209725638	0.628796057112714
ENSMUSG00000025733	Rhot2	214952	ras homolog family member T2	0.0185013007928375	0.0327547163457564	0.0396850030634313	0.0842542805246721	7.85801826041538	1.25676872718426	0.303903536086588	0.628796057112714
ENSMUSG00000025421	Hdhd2	76987	haloacid dehalogenase-like hydrolase domain containing 2	-0.0910520634540385	-0.057356284320735	0.00782739485334911	-0.0422064859382782	5.90496383981731	1.25657745769529	0.303978024478132	0.628796057112714
ENSMUSG00000095789	Nupr1l	69034	nuclear protein transcriptional regulator 1 like	-0.109439150458223	0.255251842240212	-0.315155926629398	0.315434143362634	1.0032342654105	1.25650055543632	0.304007978099224	0.628796057112714
ENSMUSG00000020307	Cdc34	216150	cell division cycle 34	-0.201176654535089	-0.0669444534106479	0.111472077076489	0.0924523598436708	5.57305386761109	1.25975120563516	0.304035669618782	0.628796057112714
ENSMUSG00000078496	Zfp982	195531	zinc finger protein 982	-0.0336906859347965	0.234771213584658	-0.148312021280442	-0.0743751392899749	2.69201200420718	1.25635005387843	0.30406660653768	0.628796057112714
ENSMUSG00000006373	Pgrmc1	53328	progesterone receptor membrane component 1	-0.112603269642632	-0.0475099917616635	0.0171861103684898	-0.0327258582227159	7.70936339172976	1.25634063211425	0.304070277160103	0.628796057112714
ENSMUSG00000022389	Tef	21685	thyrotroph embryonic factor	-0.028368081985435	-0.028578457422149	-0.0821834676613047	-0.0640364604901822	8.18246240392142	1.2556653494338	0.304333464501778	0.62924858292118
ENSMUSG00000022100	Xpo7	65246	exportin 7	0.0777611479658559	0.0857946843855567	-0.0205067794865551	-0.0365963488660184	6.79134888005863	1.25526911397212	0.304487990544099	0.629448592520894
ENSMUSG00000038047	Haus6	230376	HAUS augmin-like complex, subunit 6	0.21208697727582	0.0426571145946134	-0.0885447322810898	0.0688719983226557	4.32736944983803	1.25518977384847	0.304518940537917	0.629448592520894
ENSMUSG00000027981	Rnpc3	67225	RNA-binding region (RNP1, RRM) containing 3	0.210471244592797	0.0933744801341004	-0.148651122104515	0.0891367750660949	7.04097839129097	1.26077956610319	0.304607895777661	0.629540735650044
ENSMUSG00000060703	Cd302	66205	CD302 antigen	-0.375692226980905	0.0293452132617965	0.102027475519625	0.00904910019589639	2.07228318646174	1.25476957036877	0.304682906121537	0.629604035868919
ENSMUSG00000028106	Rprd2	75137	regulation of nuclear pre-mRNA domain containing 2	0.0597353132940809	0.138335054265141	-0.0303659278222217	-0.0575142498780118	6.21858895186961	1.25459268494167	0.304751951549816	0.629654993400188
ENSMUSG00000019988	Nedd1	17997	neural precursor cell expressed, developmentally down-regulated gene 1	-0.11894362964906	0.0447754039765365	0.106803333887607	0.115385529098491	3.42908967343949	1.25435678583741	0.304844054328049	0.629706838834802
ENSMUSG00000044991	1110034G24Rik	73747	RIKEN cDNA 1110034G24 gene	-0.0519521616643912	-0.056341862553223	-0.0216645183061489	0.185713379904261	3.67185229185235	1.25418831310737	0.30490984699607	0.629706838834802
ENSMUSG00000028098	Rnf115	67845	ring finger protein 115	-0.000314137428569908	-0.0615570698717315	0.0620452816539248	-0.0870657455931113	5.70611393736881	1.25418737700891	0.304910212600892	0.629706838834802
ENSMUSG00000025266	Gnl3l	237107	guanine nucleotide binding protein-like 3 (nucleolar)-like	0.0436187808172973	0.0223419264289411	0.038474051285542	-0.0829553777662838	7.68086130423303	1.25389279366283	0.305025285407338	0.629786443177255
ENSMUSG00000004661	Arid3b	56380	AT rich interactive domain 3B (BRIGHT-like)	0.0846594655466881	0.0726791044972202	-0.0369516605959755	0.141063807402265	5.8380419970851	1.25400724149807	0.305037547657614	0.629786443177255
ENSMUSG00000011958	Bnip2	12175	BCL2/adenovirus E1B interacting protein 2	0.00785436349807138	-0.0254901513905039	0.0499879012055203	0.0723029531262993	6.30755209376996	1.25364787674453	0.305120986880174	0.629867043056193
ENSMUSG00000084897	a	50518	nonagouti	0.140118070369941	0.248800627220066	-0.352992689516263	0.169074043272727	2.38947835592281	1.25538896744119	0.305188436128439	0.629914615876334
ENSMUSG00000032512	Wdr48	67561	WD repeat domain 48	-0.059555884496489	0.00438104721910564	0.0348926279368073	-0.0534823980564019	6.63208904421348	1.25326876948263	0.305269176725561	0.629989604455748
ENSMUSG00000028017	Egf	13645	epidermal growth factor	-0.354486072025525	0.0533141332328711	0.151032166246462	0.113541676384797	1.65633378074163	1.25297921735259	0.305382403929374	0.630131604675214
ENSMUSG00000032558	Nphp3	74025	nephronophthisis 3 (adolescent)	0.305310039933094	0.12287229247916	-0.115524489236506	0.0336899372840433	2.77568449950146	1.25270245459328	0.305490665336118	0.630182493527057
ENSMUSG00000035397	Klf16	118445	Kruppel-like factor 16	-0.154203539122648	-0.0490206363177449	0.0660758445747488	-0.0456457492661398	3.74518993069548	1.25264741434375	0.305512199578397	0.630182493527057
ENSMUSG00000038116	Phf20	228829	PHD finger protein 20	-0.0165155157653632	-0.063340762326938	-0.0197244313507383	-0.0958041851388003	6.53745839212576	1.25257550746991	0.305540334870936	0.630182493527057
ENSMUSG00000050671	Ism2	217738	isthmin 2	-0.531427062126466	0.158689041280071	0.803647384564231	0.259349600551232	0.0166091836099829	1.25400309713552	0.30572843578906	0.630268647734135
ENSMUSG00000024411	Aqp4	11829	aquaporin 4	0.132638094183948	0.0426100055778847	0.0673261547814145	-0.0639036130240244	7.01062376355515	1.25208028616812	0.305734165550925	0.630268647734135
ENSMUSG00000016262	Sertad4	214791	SERTA domain containing 4	-0.0806491436912219	-0.152746658244612	0.0800066465784834	-0.0900905327632763	2.88886138616953	1.25203559348007	0.305751663816688	0.630268647734135
ENSMUSG00000032869	Psmf1	228769	proteasome (prosome, macropain) inhibitor subunit 1	-0.0438315197214917	0.0523387478813571	0.0940237348678372	0.00499204803620667	5.40804961766603	1.25201475749423	0.305759821916419	0.630268647734135
ENSMUSG00000004994	Ccdc130	67736	coiled-coil domain containing 130	0.157438534681091	0.0791828652726321	0.114188712713307	0.00408001216040391	3.3032357546684	1.25187461701857	0.305814697467029	0.630290178449407
ENSMUSG00000060376	Bckdha	12039	branched chain ketoacid dehydrogenase E1, alpha polypeptide	-0.164112193030795	-0.0809196219361188	0.0540539351779506	0.0258215197138115	4.29575201816477	1.25136864595548	0.306012897131339	0.630457492144519
ENSMUSG00000032786	Alas1	11655	aminolevulinic acid synthase 1	-0.056145597966234	-0.0937097268742328	-0.0587868486722576	-0.060963942774632	4.65855976939799	1.25134124563903	0.306023633723747	0.630457492144519
ENSMUSG00000071656	Lrrn4cl	68852	LRRN4 C-terminal like	0.253535667509194	0.0928566764283017	0.0800912687647038	0.119352260104482	3.12759468855598	1.25132702982597	0.306029204208879	0.630457492144519
ENSMUSG00000010608	Rbm25	67039	RNA binding motif protein 25	0.150510318190362	0.0964931723928477	-0.195426555909105	0.121883540202005	8.23106148415326	1.25692682766677	0.306130907131865	0.630516057891966
ENSMUSG00000021598	Med10	28077	mediator complex subunit 10	-0.119620301748263	-0.0844799524999708	0.148112629261093	0.0861344354599596	3.8111818542147	1.25102768213743	0.306146525219221	0.630516057891966
ENSMUSG00000097929	Tunar	69952	Tcl1 upstream neural differentiation associated RNA	-0.124623403153993	-0.13738170288161	-0.0388187397284232	-0.13099145327973	4.63420101380708	1.25091121883085	0.306192180727381	0.630518547800643
ENSMUSG00000038422	Hdhd3	72748	haloacid dehalogenase-like hydrolase domain containing 3	-0.373373511193051	0.0232726231071141	0.319013615834135	0.0517845277775066	1.34388631645159	1.25067034221025	0.306286627742884	0.630548299516031
ENSMUSG00000026479	Lamc2	16782	laminin, gamma 2	0.140939169508815	0.181691434053421	0.585609207255459	0.238351781764805	-0.115798323707397	1.25064765162076	0.306295526009091	0.630548299516031
ENSMUSG00000009927	Rps25	75617	ribosomal protein S25	-0.196826212887639	-0.0975899359590409	0.102259233246776	0.113709064486913	6.8217731856297	1.25508369734693	0.306487242437623	0.630781404956802
ENSMUSG00000024168	Tmem204	407831	transmembrane protein 204	-0.153460192305373	-0.124716698124455	0.0585862708401788	-0.277824426779089	1.46326692873508	1.25013229423941	0.306497689578968	0.630781404956802
ENSMUSG00000024059	Clip4	78785	CAP-GLY domain containing linker protein family, member 4	0.0109243087706414	0.0436878784080284	0.101488739595958	0.0608189563947648	5.87575270424219	1.2500019711914	0.306548831535848	0.63079514420765
ENSMUSG00000003402	Prkcsh	19089	protein kinase C substrate 80K-H	-0.0221466446571707	0.00429365276465234	0.106887258655277	-0.042862188436964	6.0673920147818	1.24979640364892	0.306629516902653	0.630869663057438
ENSMUSG00000021514	Zfp369	170936	zinc finger protein 369	0.0516651538804184	0.0789316420868979	-0.199591472755011	-0.0132407909013045	4.86635629100069	1.24966574731031	0.30673795961794	0.63092825304678
ENSMUSG00000038762	Abcf1	224742	ATP-binding cassette, sub-family F (GCN20), member 1	-0.057415143542901	0.0156142600741341	0.0862521188758608	0.0125552479660676	6.87810559440651	1.24949731131518	0.306746944964306	0.63092825304678
ENSMUSG00000050052	Tdrp	72148	testis development related protein	0.0342741293859013	-0.114375063812866	-0.265191545142827	-0.00120937893229477	1.96378118675101	1.24873559312465	0.307046189722081	0.631366784938138
ENSMUSG00000038276	Asic3	171209	acid-sensing (proton-gated) ion channel 3	0.0713497795546767	0.126175383202935	0.075580432603895	0.10234565386478	4.40040267662366	1.24872802397381	0.307049164619217	0.631366784938138
ENSMUSG00000027314	Dll4	54485	delta like canonical Notch ligand 4	-0.516742981126089	0.0452416430109742	0.142726219187516	-0.014928967234784	0.517211327212544	1.24846407494829	0.307152920523828	0.631488598630584
ENSMUSG00000026578	Ccdc181	74895	coiled-coil domain containing 181	-0.0798073416245892	-0.103503511125187	0.00597619366218631	0.0461113457849773	4.70011623389706	1.24806218507768	0.307310960323086	0.631703899345721
ENSMUSG00000021275	Tecpr2	104859	tectonin beta-propeller repeat containing 2	0.0698747514070579	0.00041039253593567	-0.0594840976207099	-0.0413172828019335	6.47278362381437	1.24797132123483	0.307346701909218	0.631703899345721
ENSMUSG00000020415	Pttg1	30939	pituitary tumor-transforming gene 1	-0.160917038991579	-0.0898152125766426	-0.00969448342724804	-0.0567457795692765	4.2549965483936	1.24784137994552	0.307397821238509	0.631717440546065
ENSMUSG00000026004	Kansl1l	68691	KAT8 regulatory NSL complex subunit 1-like	0.0611129239221684	0.13228172317903	-0.0815287224025849	-0.053814908598138	5.42614035704758	1.24769679369809	0.307454710940089	0.631742834501174
ENSMUSG00000024563	Smad2	17126	SMAD family member 2	0.0233792302629003	-0.0669500177445612	0.0714030801803509	-0.0479727245134835	5.55351330735874	1.24742271923406	0.3075625758031	0.631839368804465
ENSMUSG00000046111	Cep295	319675	centrosomal protein 295	0.165700290214615	0.0478079300887785	-0.0840107240486908	0.00827246754769806	5.42605503342101	1.24735109152153	0.307590771250785	0.631839368804465
ENSMUSG00000035441	Myo1d	338367	myosin ID	0.157523890633333	-0.0658546990746282	-0.0584167419453313	0.224694269544414	2.89895101971964	1.24723197135988	0.307637666722375	0.631844207343797
ENSMUSG00000037386	Rims2	116838	regulating synaptic membrane exocytosis 2	-0.0466638937201155	0.0431336924482017	0.00295724351913038	-0.123717710428802	7.67663111891425	1.24682609153665	0.307797502659413	0.631991544324111
ENSMUSG00000074272	Ceacam1	26365	carcinoembryonic antigen-related cell adhesion molecule 1	0.0543345544665076	0.262212909250884	-0.338134412761742	0.0176441119203968	1.56783810557937	1.24676839805671	0.307820228484354	0.631991544324111
ENSMUSG00000004455	Ppp1cc	19047	protein phosphatase 1, catalytic subunit, gamma isoform	-0.117593482769892	-0.0415600319257906	0.039292606730557	-0.0213780793952449	8.79935131511974	1.24660110982133	0.307886132912142	0.631991544324111
ENSMUSG00000032251	Irak1bp1	65099	interleukin-1 receptor-associated kinase 1 binding protein 1	-0.149504336229539	-0.0724203649356608	0.064274757079939	0.0727940650559406	4.39640887788542	1.24659737382637	0.307887604879736	0.631991544324111
ENSMUSG00000069874	Irgm2	54396	immunity-related GTPase family M member 2	0.389434364940609	0.118234453834136	0.377138192698847	0.311953022918546	1.79974006901716	1.24885580742715	0.308014466930186	0.632160478569388
ENSMUSG00000028964	Park7	57320	Parkinson disease (autosomal recessive, early onset) 7	-0.172887629288189	-0.0813815852328986	0.0797919553563905	0.0579053639399975	6.55660216609101	1.24781128127427	0.30815162088295	0.632344527489614
ENSMUSG00000027751	Supt20	56790	suppressor of Ty 20	0.134660897370404	0.0306351542465197	-0.0220586734710103	0.0626544451614283	4.91696069529741	1.24577214624607	0.30821289660858	0.632344527489614
ENSMUSG00000043866	Taf10	24075	TATA-box binding protein associated factor 10	-0.220978860995713	-0.0459799696891779	0.0594507036352035	0.0281985096648507	5.48944115050138	1.24712738943367	0.308237868855962	0.632344527489614
ENSMUSG00000072640	Lyrm9	66274	LYR motif containing 9	0.0540062170059669	0.0126200120715428	-0.1770850287141	-0.00659494892402155	6.57162520126392	1.24636769406621	0.308348124225567	0.632479249604381
ENSMUSG00000002580	Mien1	103742	migration and invasion enhancer 1	-0.256329809613059	-0.149983546507206	0.0805298604043415	0.175454630330121	5.1792934408023	1.25099454316954	0.308570996005184	0.632844896534558
ENSMUSG00000048191	Muc6	353328	mucin 6, gastric	0.234347208317196	0.350204748700959	-0.43533025213394	0.134949275489878	3.68777695714297	1.25353209718037	0.308796755837591	0.633142960550912
ENSMUSG00000027669	Gnb4	14696	guanine nucleotide binding protein (G protein), beta 4	-0.197139785535451	0.0823013743932109	-0.0436482590466883	-0.0548458106358444	3.06378392077591	1.2442705562954	0.308805593123626	0.633142960550912
ENSMUSG00000049717	Lig4	319583	ligase IV, DNA, ATP-dependent	-0.0459177139566818	0.0392623863939662	0.0114156797860659	-0.159147525920717	4.21161237211333	1.24409572385932	0.308874668289377	0.633193069993223
